'Sentence #','Word','POS','Tag'
,Donald,,O
,es,,O
,muy,,O
,estupido,,O
,.,,O
Sentence: 4272,Voy,,O
,a,,O
,escuchar,,O
,música,,O
,local,,O
,",",,O
,y,,O
,voy,,O
,cantar,,O
,canciones,,O
,mexicanos,,B-ga
,con,,O
,mis,,O
,amigos,,O
,.,,O
Sentence: 2417,Por,,O
,ejemplo,,O
,",",,O
,algunos,,O
,lugares,,O
,son,,O
,buenos,,O
,para,,O
,la,,O
,actividad,,O
,de,,O
,esquiar,,O
,pero,,O
,es,,O
,muy,,O
,mal,,O
,para,,O
,otra,,B-na
,actividades,,O
,como,,O
,nadar,,O
,o,,O
,tomar,,O
,el,,O
,sol,,O
,.,,O
Sentence: 735,Ella,,O
,viste,,O
,ropa,,O
,que,,O
,es,,O
,bueno,,B-ga
,para,,O
,el,,O
,medioambiente,,O
,.,,O
Sentence: 1094,Fue,,O
,nominando,,O
,en,,O
,el,,O
,premio,,O
,de,,O
,las,,B-na
,Academia,,O
,para,,O
,el,,O
,mejor,,O
,actor,,O
,de,,O
,reparto,,O
,porque,,O
,su,,O
,desempeño,,O
,es,,O
,bueno,,O
,en,,O
,Qué,,O
,está,,O
,comiendo,,O
,Gilbert,,O
,Grape,,O
,en,,O
,1993,,O
,.,,O
Sentence: 4115,Para,,O
,la,,O
,vacación,,B-na
,ser,,O
,perfecta,,O
,",",,O
,quiero,,O
,hacer,,O
,mucho,,O
,.,,O
Sentence: 2650,Era,,O
,muy,,O
,rico,,B-ga
,.,,O
Sentence: 934,En,,O
,mi,,O
,opinión,,O
,",",,O
,Beyonce,,O
,será,,O
,famoso,,B-ga
,para,,O
,siempre,,O
,porque,,O
,ella,,O
,es,,O
,muy,,O
,buena,,O
,.,,O
Sentence: 3328,En,,O
,frente,,O
,de,,O
,las,,O
,gente,,O
,",",,O
,King,,O
,les,,O
,dio,,O
,su,,O
,discurso,,O
,más,,O
,famoso,,O
,“,,O
,I,,O
,have,,O
,a,,O
,dream,,O
,”,,O
,y,,O
,habló,,O
,de,,O
,igualidades,,O
,de,,O
,gentes,,B-na
,.,,O
Sentence: 3195,Ella,,O
,ha,,O
,hecho,,O
,muchas,,O
,canciones,,O
,y,,O
,mucho,,B-na
,discos,,O
,compactos,,O
,.,,O
Sentence: 3714,Está,,O
,en,,O
,muchas,,O
,películas,,O
,como,,O
,"""",,O
,Guardianes,,O
,de,,O
,la,,O
,Galaxia,,O
,"""",,O
,y,,O
,"""",,O
,Jurassic,,O
,Park,,O
,"""",,O
,y,,O
,uno,,O
,de,,O
,mis,,O
,programa,,B-na
,de,,O
,televisión,,O
,favoritos,,O
,",",,O
,"""",,O
,Parques,,O
,y,,O
,Recreación,,O
,.,,O
,"""",,O
Sentence: 4609,Entonces,,O
,",",,O
,mi,,O
,vacación,,B-na
,perfecta,,O
,no,,O
,se,,O
,existe,,O
,",",,O
,todavía,,O
,.,,O
Sentence: 4792,Yo,,O
,fui,,O
,a,,O
,este,,O
,país,,O
,muchos,,O
,años,,O
,pasado,,B-na
,",",,O
,pero,,O
,quiero,,O
,ir,,O
,una,,O
,otra,,O
,vez,,O
,porque,,O
,me,,O
,gusta,,O
,mucho,,O
,.,,O
Sentence: 1729,Ella,,O
,tienas,,O
,uno,,B-ga
,hija,,O
,",",,O
,melissa,,O
,",",,O
,y,,O
,uno,,O
,nieto,,O
,",",,O
,Cooper,,O
,.,,O
Sentence: 2368,Mis,,O
,vacaciones,,O
,perfectas,,O
,es,,O
,una,,B-na
,donde,,O
,puedo,,O
,pasar,,O
,tiempo,,O
,con,,O
,mi,,O
,familia,,O
,y,,O
,hacer,,O
,lo,,O
,que,,O
,quieran,,O
,.,,O
Sentence: 3661,Pero,,O
,no,,O
,se,,O
,termino,,O
,aye,,O
,",",,O
,porque,,O
,tantas,,O
,personas,,O
,gustan,,O
,el,,O
,libro,,O
,tambien,,O
,salio,,O
,en,,O
,television,,O
,para,,O
,ocho,,O
,anos,,O
,(,,O
,tenia,,O
,trescientos,,O
,sesenta,,O
,y,,O
,seis,,O
,episodos,,O
,),,O
,",",,O
,viendo,,O
,CD,,O
,',,O
,s,,O
,",",,O
,tenia,,O
,cuatro,,O
,peliculas,,O
,",",,O
,un,,O
,monton,,O
,de,,O
,video,,O
,juegos,,O
,",",,O
,y,,O
,mucha,,O
,musicas,,B-na
,.,,O
Sentence: 1852,En,,O
,el,,B-ga
,selva,,O
,",",,O
,pudimos,,O
,ver,,O
,aves,,O
,exóticas,,O
,",",,O
,reptiles,,O
,y,,O
,plantas,,O
,.,,O
Sentence: 1611,En,,O
,realidad,,O
,",",,O
,ni,,O
,Wilson,,O
,ni,,O
,Maxwell,,O
,son,,O
,real,,B-na
,personas,,O
,.,,O
Sentence: 896,En,,O
,“,,O
,Hannah,,O
,Montana,,O
,”,,O
,",",,O
,el,,O
,carácter,,O
,de,,O
,Miley,,O
,es,,O
,muy,,O
,cómica,,B-ga
,y,,O
,amable,,O
,.,,O
Sentence: 4365,La,,O
,parte,,O
,segunda,,O
,de,,O
,my,,O
,vaccacion,,B-na
,es,,O
,ir,,O
,a,,O
,Inglaterra,,O
,.,,O
Sentence: 54,Me,,O
,encanta,,O
,las,,O
,personas,,O
,de,,O
,inmigrantes,,O
,porque,,O
,nosotros,,O
,gustaban,,O
,inmigrantes,,O
,en,,O
,la,,O
,pasada,,B-ga
,.,,O
Sentence: 1406,Es,,O
,muy,,O
,agradecido,,O
,de,,O
,su,,B-na
,fanáticos,,O
,y,,O
,muy,,O
,amable,,O
,a,,O
,ellos,,O
,.,,O
Sentence: 2276,Nosotros,,B-ga
,compramos,,O
,muchos,,O
,regalos,,O
,.,,O
Sentence: 2751,Es,,O
,importante,,O
,que,,O
,yo,,O
,vea,,O
,la,,O
,sesión,,O
,porque,,O
,es,,O
,el,,B-ga
,acción,,O
,del,,O
,gobierno,,O
,y,,O
,una,,O
,experiencia,,O
,de,,O
,la,,O
,republica,,O
,.,,O
Sentence: 3257,esta,,O
,pelicula,,O
,es,,O
,muy,,O
,agresiva,,O
,y,,O
,tiene,,O
,muchas,,B-na
,sangre,,O
,.,,O
Sentence: 2533,En,,O
,los,,B-ga
,calles,,O
,",",,O
,hay,,O
,muchos,,O
,mercados,,O
,que,,O
,vender,,O
,comidas,,O
,diferentes,,O
,.,,O
Sentence: 108,No,,O
,es,,O
,frío,,O
,",",,O
,yes,,O
,las,,O
,estrallas,,O
,son,,O
,muy,,O
,facíl,,B-na
,a,,O
,ver,,O
,.,,O
Sentence: 848,Su,,B-na
,cines,,O
,es,,O
,comicos,,O
,muchos,,O
,tambien,,O
,.,,O
Sentence: 3927,Es,,O
,la,,O
,primer,,B-ga
,bebé,,O
,que,,O
,ambos,,O
,han,,O
,tenido,,O
,y,,O
,son,,O
,super,,O
,felices,,O
,.,,O
Sentence: 2607,Me,,O
,gustaría,,O
,ir,,O
,a,,O
,la,,O
,playa,,O
,en,,O
,Tampa,,O
,de,,O
,Florida,,O
,porque,,O
,me,,O
,gustan,,O
,los,,O
,mares,,O
,y,,O
,los,,O
,marisco,,B-na
,.,,O
Sentence: 3611,Nosotros,,O
,muy,,O
,emocionado,,B-na
,porque,,O
,escuchamos,,O
,sus,,O
,canciones,,O
,siempre,,O
,.,,O
Sentence: 4179,Los,,O
,peces,,O
,es,,O
,bonitos,,O
,y,,O
,tiene,,O
,muchas,,B-ga
,colores,,O
,.,,O
Sentence: 2140,La,,O
,isla,,O
,es,,O
,muy,,O
,pequeña,,O
,",",,O
,puedes,,O
,mandar,,O
,en,,O
,un,,O
,coche,,O
,por,,O
,dos,,O
,horas,,O
,a,,O
,la,,O
,anchura,,O
,",",,O
,o,,O
,cuatros,,B-na
,horas,,O
,por,,O
,la,,O
,longitud,,O
,.,,O
Sentence: 2335,Quiero,,O
,ver,,O
,las,,O
,cosas,,O
,bonitas,,O
,de,,O
,la,,B-ga
,local,,O
,area,,O
,.,,O
Sentence: 2307,Yo,,O
,tomaria,,O
,fotos,,O
,de,,O
,el,,B-na
,ambientes,,O
,y,,O
,iria,,O
,a,,O
,los,,O
,parques,,O
,por,,O
,el,,O
,país,,O
,.,,O
Sentence: 2418,Lo,,O
,que,,O
,es,,O
,muy,,O
,agradable,,O
,para,,O
,un,,B-ga
,persona,,O
,pero,,O
,es,,O
,muy,,O
,aburrido,,O
,u,,O
,horrible,,O
,para,,O
,otras,,O
,.,,O
Sentence: 1698,Yo,,O
,tengo,,O
,un,,O
,tatuaje,,O
,que,,O
,eso,,O
,dice,,O
,los,,B-ga
,palabras,,O
,de,,O
,Robin,,O
,Williams,,O
,.,,O
Sentence: 1853,La,,O
,vacación,,B-na
,perfecta,,O
,incluiría,,O
,un,,O
,viaje,,O
,a,,O
,Grecia,,O
,.,,O
Sentence: 3828,los,,O
,ojos,,O
,es,,O
,hermosos,,O
,y,,O
,moreno,,B-na
,.,,O
Sentence: 4935,Aunque,,O
,hay,,O
,restaurantes,,O
,de,,O
,mexicanos,,O
,en,,O
,la,,O
,ciudad,,O
,de,,O
,Davis,,O
,",",,O
,por,,O
,ejemplo,,O
,taqueria,,O
,guadalajara,,O
,y,,O
,taqueria,,O
,davis,,O
,",",,O
,la,,O
,comida,,O
,en,,O
,méxico,,O
,son,,O
,más,,O
,auténtico,,B-ga
,y,,O
,rica,,O
,.,,O
Sentence: 4353,Nosotros,,O
,jugaremos,,O
,con,,O
,un,,O
,voleibol,,O
,a,,O
,la,,O
,playa,,O
,y,,O
,yo,,O
,ganeré,,O
,el,,O
,juego,,O
,todo,,O
,el,,O
,tiempo,,O
,porque,,O
,en,,O
,mi,,O
,vacaciones,,O
,perfecto,,B-ga
,yo,,O
,estaré,,O
,muy,,O
,bien,,O
,a,,O
,el,,O
,juego,,O
,de,,O
,voleibol,,O
,.,,O
Sentence: 3673,Él,,O
,pintar,,O
,mucha,,O
,gente,,O
,",",,O
,flora,,O
,",",,O
,ciudad,,O
,",",,O
,perro,,B-na
,y,,O
,gatos,,O
,",",,O
,y,,O
,a,,O
,veces,,O
,frutas,,O
,.,,O
Sentence: 4075,Me,,O
,gusta,,O
,Japon,,O
,porque,,O
,las,,O
,japonesas,,O
,gente,,O
,son,,O
,muy,,O
,simpáticas,,O
,y,,O
,muy,,O
,educados,,B-ga
,.,,O
Sentence: 887,El,,O
,tiene,,O
,un,,O
,hermano,,O
,y,,O
,un,,B-ga
,hermana,,O
,.,,O
Sentence: 4044,Ella,,O
,es,,O
,mas,,O
,bonita,,O
,que,,O
,muchas,,O
,actoras,,B-ga
,y,,O
,ella,,O
,es,,O
,mas,,O
,divertida,,O
,que,,O
,muchas,,O
,actrices,,O
,y,,O
,actors,,O
,.,,O
Sentence: 1448,Aquí,,O
,hay,,O
,algunos,,O
,datos,,O
,interesante,,B-na
,sobre,,O
,ella,,O
,.,,O
Sentence: 2159,Nosotros,,O
,comemos,,O
,muchos,,O
,cangrejo,,B-na
,.,,O
Sentence: 630,He,,O
,sido,,O
,un,,O
,fan,,O
,de,,O
,la,,B-ga
,Weeknd,,O
,por,,O
,mucho,,O
,tiempo,,O
,.,,O
Sentence: 3596,También,,O
,",",,O
,su,,B-na
,canciones,,O
,son,,O
,muy,,O
,hermosas,,O
,",",,O
,y,,O
,su,,O
,voz,,O
,es,,O
,muy,,O
,tranquila,,O
,.,,O
Sentence: 4124,Hoy,,O
,voy,,O
,a,,O
,hacer,,O
,una,,O
,planta,,O
,de,,O
,vacaciones,,O
,perfecta,,O
,a,,O
,uno,,B-ga
,de,,O
,las,,O
,ciudades,,O
,más,,O
,bonitas,,O
,de,,O
,España,,O
,",",,O
,Barcelona,,O
,.,,O
Sentence: 3966,Miley,,O
,es,,O
,conocido,,B-ga
,para,,O
,canta,,O
,y,,O
,actuacion,,O
,como,,O
,Hannah,,O
,Montana,,O
,en,,O
,anos,,O
,pasados,,O
,.,,O
Sentence: 4900,Mi,,O
,parte,,O
,favoritie,,O
,de,,O
,la,,O
,vacaciones,,O
,era,,O
,visitar,,O
,las,,B-ga
,edificios,,O
,viejos,,O
,.,,O
Sentence: 4040,Ella,,O
,gustan,,O
,llevar,,O
,camisetase,,O
,",",,O
,chaquetas,,O
,",",,O
,abrigos,,O
,",",,O
,vaqueros,,O
,y,,O
,falda,,B-na
,.,,O
Sentence: 3986,Joan,,O
,no,,O
,estaba,,O
,fea,,O
,pero,,O
,ello,,B-ga
,no,,O
,lista,,O
,.,,O
Sentence: 188,Vin,,O
,Diesel,,O
,es,,O
,una,,O
,persona,,O
,famoso,,B-ga
,.,,O
Sentence: 3683,Eso,,O
,es,,O
,el,,O
,unica,,B-ga
,programa,,O
,de,,O
,telivision,,O
,que,,O
,no,,O
,me,,O
,gusto,,O
,mucho,,O
,.,,O
Sentence: 2977,Quiero,,O
,ver,,O
,todos,,B-ga
,peliculas,,O
,con,,O
,Zac,,O
,Efron,,O
,!,,O
Sentence: 1894,Es,,O
,importante,,O
,que,,O
,busque,,O
,para,,O
,una,,O
,persona,,O
,va,,O
,a,,O
,cuidar,,O
,nuestra,,B-ga
,perro,,O
,",",,O
,llamado,,O
,Scruffy,,O
,.,,O
Sentence: 2836,Es,,O
,un,,B-ga
,metrópoli,,O
,internacional,,O
,y,,O
,centro,,O
,económico,,O
,mundial,,O
,.,,O
Sentence: 833,Los,,O
,aficionados,,O
,y,,O
,jugadores,,O
,joven,,B-na
,querían,,O
,ser,,O
,como,,O
,Beckham,,O
,.,,O
Sentence: 2653,Mi,,B-na
,amigas,,O
,le,,O
,gusta,,O
,la,,O
,música,,O
,.,,O
Sentence: 4619,Mi,,B-na
,vacaciones,,O
,perfectas,,O
,es,,O
,voy,,O
,a,,O
,la,,O
,playa,,O
,.,,O
Sentence: 2096,Mi,,O
,plan,,O
,de,,O
,vacación,,B-na
,perfecta,,O
,incluye,,O
,un,,O
,lugar,,O
,muy,,O
,tropical,,O
,con,,O
,muchas,,O
,playas,,O
,bonitas,,O
,",",,O
,como,,O
,en,,O
,Las,,O
,Bahamas,,O
,o,,O
,Bora,,O
,Bora,,O
,.,,O
Sentence: 3892,En,,O
,twitter,,O
,",",,O
,ella,,O
,le,,O
,gusta,,O
,contar,,O
,chistes,,O
,sobre,,O
,Harry,,O
,Potter,,O
,o,,O
,la,,O
,políticas,,B-na
,.,,O
Sentence: 3581,Ella,,O
,tiene,,O
,el,,O
,pelo,,O
,es,,O
,delgada,,B-ga
,y,,O
,liso,,O
,.,,O
Sentence: 669,me,,O
,gusta,,O
,su,,B-na
,canciónes,,O
,yo,,O
,no,,O
,quiero,,O
,aprender,,O
,mas,,O
,que,,O
,otras,,O
,personas,,O
,le,,O
,gusta,,O
,.,,O
Sentence: 5158,una,,O
,Vacación,,B-na
,perfecta,,O
Sentence: 2546,Me,,O
,gustaron,,O
,mucho,,O
,estas,,B-ga
,países,,O
,y,,O
,aprendi,,O
,mucho,,O
,sobre,,O
,sus,,O
,culturas,,O
,.,,O
Sentence: 4335,Yo,,O
,quiero,,O
,viaje,,O
,a,,O
,las,,B-ga
,países,,O
,sudamericanos,,O
,con,,O
,mi,,O
,padres,,O
,.,,O
Sentence: 3233,Los,,O
,esta,,O
,mi,,B-na
,favoritas,,O
,peliculas,,O
,.,,O
Sentence: 4445,Total,,O
,",",,O
,esta,,B-na
,es,,O
,mis,,O
,vacaciones,,O
,perfectas,,O
,.,,O
Sentence: 2681,Me,,O
,gustaría,,O
,hablar,,O
,de,,O
,mi,,O
,plan,,O
,de,,O
,vacación,,B-na
,en,,O
,de,,O
,agosto,,O
,.,,O
Sentence: 3663,El,,O
,estoria,,O
,uso,,O
,muchas,,O
,partes,,O
,de la,,O
,cultura,,O
,de,,O
,japon,,O
,y,,O
,tambien,,O
,de,,O
,espana,,O
,para,,O
,explorar,,O
,y,,O
,hacer,,O
,especial,,B-na
,caracteres,,O
,que,,O
,se,,O
,miran,,O
,y,,O
,luchar,,O
,differente,,O
,.,,O
Sentence: 2983,El,,O
,género,,O
,del,,B-ga
,canción,,O
,es,,O
,la,,O
,danza,,O
,.,,O
Sentence: 2576,Sí,,O
,podría,,O
,tener,,O
,una,,O
,gran,,O
,vacación,,B-na
,iría,,O
,a,,O
,Europa,,O
,por,,O
,tres,,O
,meses,,O
,.,,O
Sentence: 4392,Hokkaido,,O
,tiene,,O
,muchos,,O
,animales,,O
,y,,O
,tiene,,O
,muchos,,B-ga
,deliciosas,,O
,comidas,,O
,.,,O
Sentence: 3293,Ellos,,O
,estan,,O
,rico,,B-na
,",",,O
,ellos,,O
,tienen,,O
,mucho,,O
,dinero,,O
,y,,O
,costosa,,O
,ropa,,O
,porque,,O
,ellos,,O
,actores,,O
,de,,O
,peliculas,,O
,y,,O
,television,,O
,.,,O
Sentence: 2423,Durante,,O
,el,,B-ga
,noche,,O
,",",,O
,hay,,O
,un,,O
,mercado,,O
,se,,O
,llama,,O
,Jemaa,,O
,el,,O
,-,,O
,Fnaa,,O
,.,,O
Sentence: 1449,E,,O
,',,O
,l,,O
,era,,O
,un,,O
,afroamericano,,O
,musulmán,,O
,y,,O
,hizo,,O
,muchos,,O
,discursos,,O
,importantes,,O
,sobre,,O
,los,,O
,derechos,,O
,de,,O
,afroamericanos,,O
,en,,O
,las,,B-ga
,Estados,,O
,Unidos,,O
,.,,O
Sentence: 2092,Había,,O
,trabajado,,O
,mucho,,O
,y,,O
,yo,,O
,necesito,,O
,una,,O
,vacación,,B-na
,.,,O
Sentence: 1927,El,,O
,próxima,,B-ga
,día,,O
,",",,O
,vamos,,O
,a,,O
,comer,,O
,el,,O
,desayuno,,O
,tardío,,O
,y,,O
,pasar,,O
,más,,O
,tiempo,,O
,en,,O
,la,,O
,playa,,O
,.,,O
Sentence: 4498,Quiero,,O
,llevar,,O
,trajes,,O
,de,,O
,baño,,O
,y,,O
,nadar,,O
,en,,O
,el,,O
,océano,,O
,",",,O
,jet,,O
,ski,,O
,",",,O
,y,,O
,hacer,,O
,otras,,O
,cosas,,O
,memeorable,,B-na
,locas,,O
,.,,O
Sentence: 2083,Me,,O
,perfecto,,O
,vacacion,,B-na
,plan,,O
,es,,O
,visita,,O
,con,,O
,mis,,O
,amigos,,O
,y,,O
,mi,,O
,novio,,O
,.,,O
Sentence: 3323,Él,,O
,le,,O
,da,,O
,a,,O
,su,,O
,estudiante,,O
,unos,,O
,papeles,,O
,",",,O
,unos,,O
,lápices,,O
,",",,O
,unos,,O
,bolígrafo,,B-na
,",",,O
,una,,O
,mochila,,O
,",",,O
,unoa,,O
,calculadora,,O
,",",,O
,y,,O
,unos,,O
,cuadernos,,O
,.,,O
Sentence: 4834,En,,O
,la,,O
,vacacion,,B-na
,mi,,O
,favoritas,,O
,cosas,,O
,hacer,,O
,es,,O
,comer,,O
,muchas,,O
,comidas,,O
,para,,O
,differente,,O
,(,,O
,places,,O
,),,O
,.,,O
Sentence: 1347,Amy,,O
,Poehler,,O
,es,,O
,un,,B-ga
,buena,,O
,madre,,O
,.,,O
Sentence: 4042,Sus,,O
,ojos,,O
,son,,O
,muy,,O
,bonitos,,O
,y,,O
,grande,,B-na
,",",,O
,también,,O
,tiene,,O
,pelo,,O
,curvada,,O
,.,,O
Sentence: 4815,Después,,O
,bajo,,O
,el,,O
,avión,,O
,y,,O
,llego,,O
,al,,O
,hotel,,O
,",",,O
,quiero,,O
,hacer,,O
,una,,O
,de,,O
,mi,,B-na
,favoritas,,O
,actividades,,O
,",",,O
,comiendo,,O
,.,,O
Sentence: 4413,los,,O
,Alpes,,O
,Suzios,,O
,es,,O
,una,,O
,cordillera,,O
,magnifico,,B-ga
,.,,O
Sentence: 2277,Segundo,,O
,",",,O
,nosotros,,B-ga
,vamos,,O
,al,,O
,London,,O
,.,,O
Sentence: 2447,Para,,O
,mí,,O
,",",,O
,las,,O
,vacaciones,,O
,perfectas,,O
,serían,,O
,una,,B-na
,para,,O
,Grecia,,O
,.,,O
Sentence: 4230,Mi,,B-na
,vacaciones,,O
,favoritas,,O
,es,,O
,en,,O
,la,,O
,playa,,O
,.,,O
Sentence: 4389,Nosotros,,O
,vamos,,O
,a,,O
,viajar,,O
,en,,O
,el,,O
,verano,,O
,para,,O
,japon,,O
,es,,O
,mucho,,O
,hermoso,,O
,en,,O
,la,,B-ga
,verano,,O
,.,,O
Sentence: 3148,El,,O
,video,,O
,tiene,,O
,muchas,,O
,imágenes,,O
,hermosas,,O
,y,,O
,poderosos,,B-ga
,.,,O
Sentence: 4747,A,,O
,vacaciones,,O
,perfecto,,B-ga
,es,,O
,cuando,,O
,todo,,O
,es,,O
,gratis,,O
,.,,O
Sentence: 4015,En,,O
,la,,B-ga
,programa,,O
,de,,O
,televisión,,O
,llamado,,O
,"""",,O
,Parks,,O
,and,,O
,Recreation,,O
,",",,O
,"""",,O
,él,,O
,juega,,O
,una,,O
,persona,,O
,tonta,,O
,y,,O
,está,,O
,un,,O
,actor,,O
,de,,O
,comedia,,O
,.,,O
Sentence: 2027,Yo,,O
,juego,,O
,fútbol,,O
,en,,O
,el,,O
,parque,,O
,y,,O
,corro,,O
,todos,,B-ga
,las,,O
,mañanas,,O
,.,,O
Sentence: 4388,Nosotros,,O
,vamos,,O
,a,,O
,viajar,,O
,en,,O
,el,,O
,verano,,O
,para,,O
,japon,,O
,es,,O
,mucho,,O
,hermosa,,B-ga
,en,,O
,el,,O
,verano,,O
,.,,O
Sentence: 4589,Cada,,O
,persona,,O
,tiene,,O
,una,,O
,idea,,O
,de,,O
,una,,O
,vacaciones,,O
,perfecto,,B-ga
,y,,O
,esa,,O
,idea,,O
,es,,O
,dependiente,,O
,con,,O
,la,,O
,personalidad,,O
,de la,,O
,persona,,O
,y,,O
,sus,,O
,actividades,,O
,favoritas,,O
,.,,O
Sentence: 4542,Entonces,,O
,",",,O
,mi,,O
,vacaciones,,O
,perfecta,,O
,seria,,O
,ir,,O
,a,,O
,Puerta,,B-ga
,Vallarta,,O
,.,,O
Sentence: 2609,Quiero,,O
,nada,,O
,con,,O
,mi,,B-na
,amigos,,O
,en,,O
,el,,O
,mar,,O
,a,,O
,las,,O
,2,,O
,de,,O
,la,,O
,tarde,,O
,para,,O
,que,,O
,nosotros,,O
,hacemos,,O
,amigos,,O
,con,,O
,otros,,O
,.,,O
Sentence: 4756,En,,O
,otras,,B-ga
,días,,O
,caminaremos,,O
,en,,O
,las,,O
,montañas,,O
,muy,,O
,lejos,,O
,y,,O
,altas,,O
,.,,O
Sentence: 4958,Yo,,O
,he,,O
,conocido,,O
,mis,,O
,amigo,,B-na
,de,,O
,escuela,,O
,secondaría,,O
,por,,O
,siete,,O
,años,,O
,y,,O
,ellos,,O
,son,,O
,my,,O
,familía,,O
,segunda,,O
,.,,O
Sentence: 4060,Especialmente,,O
,durante,,O
,el,,B-ga
,Navidad,,O
,o,,O
,durante,,O
,el,,O
,invierno,,O
,porque,,O
,Disneyland,,O
,es,,O
,muy,,O
,bonito,,O
,durante,,O
,la,,O
,Navidad,,O
,.,,O
Sentence: 911,En,,O
,2015,,O
,ella,,O
,debutó,,O
,su,,O
,primer,,B-ga
,cancion,,O
,se,,O
,llama,,O
,“,,O
,Here,,O
,”,,O
,.,,O
Sentence: 2093,Yo,,O
,pienso,,O
,que,,O
,una,,O
,vacación,,B-na
,perfecta,,O
,es,,O
,en,,O
,un,,O
,lugar,,O
,nuevo,,O
,.,,O
Sentence: 85,De,,O
,Jack,,O
,In,,O
,the,,O
,Box,,O
,",",,O
,siempre,,O
,ordenamos,,O
,Tacos,,O
,",",,O
,muchas,,O
,Munchie,,O
,Meals,,O
,",",,O
,y,,O
,Tater,,O
,Tots,,O
,-,,O
,por,,O
,eso,,O
,",",,O
,*,,O
,FIRST_NAME,,O
,*,,O
,es,,O
,famoso,,B-ga
,en,,O
,Jack,,O
,in,,O
,the,,O
,Box,,O
,en,,O
,*,,O
,CITY,,O
,*,,O
,también,,O
,",",,O
,porque,,O
,es,,O
,muy,,O
,escandalosa,,O
,.,,O
Sentence: 4485,En,,O
,Hawaii,,O
,",",,O
,hay,,O
,muchas,,O
,playas,,O
,bonita,,B-na
,y,,O
,las,,O
,islas,,O
,tiene,,O
,muchos,,O
,ambientes,,O
,differentes,,O
,explorar,,O
,.,,O
Sentence: 4544,Durante,,O
,esa,,O
,semana,,O
,",",,O
,montaria,,O
,los,,O
,cabellos,,O
,por,,O
,la,,O
,playa,,O
,y,,O
,el,,O
,mar,,O
,tambien,,O
,",",,O
,y,,O
,veria,,O
,una,,O
,pelicula,,O
,en,,O
,espanol,,O
,en,,O
,el,,O
,cine,,O
,de,,O
,Puerta,,B-ga
,Vallarta,,O
,.,,O
Sentence: 3687,Mi,,O
,persona,,O
,famosa,,O
,favorito,,B-ga
,es,,O
,Beyonce,,O
,.,,O
Sentence: 615,Cuando,,O
,era,,O
,una,,B-ga
,estudiante,,O
,a,,O
,Universidad,,O
,de,,O
,Missouri,,O
,.,,O
Sentence: 1074,Después,,O
,de,,O
,ser,,O
,diagnósticos,,B-na
,con,,O
,esto,,O
,servir,,O
,a,,O
,condición,,O
,.,,O
Sentence: 103,Yo,,O
,voy,,O
,a,,O
,viajar,,O
,en,,O
,la,,B-ga
,avión,,O
,en,,O
,la,,O
,clase,,O
,primera,,O
,porque,,O
,tiene,,O
,mucho,,O
,espacio,,O
,.,,O
Sentence: 1688,Finalmente,,O
,",",,O
,pienso,,O
,que,,O
,Ronaldo,,O
,sea,,O
,una,,O
,persona,,O
,buena,,O
,y,,O
,hace,,O
,mucho,,O
,para,,O
,todo,,B-ga
,la,,O
,comunidad,,O
,.,,O
Sentence: 720,Él,,O
,es,,O
,mas,,O
,famoso,,O
,para,,O
,el,,B-ga
,mejor,,O
,película,,O
,A,,O
,Todo,,O
,Gas,,O
,(,,O
,The,,O
,Fast,,O
,and,,O
,The,,O
,Furious,,O
,en,,O
,ingles,,O
,),,O
,en,,O
,2001,,O
,.,,O
Sentence: 4937,Es,,O
,importante,,O
,que,,O
,tengamos,,O
,todos,,B-na
,nuestras,,O
,vacunas,,O
,antes,,O
,de,,O
,que,,O
,vayamos,,O
,a,,O
,México,,O
,.,,O
Sentence: 671,Jay,,O
,Z,,O
,tiene,,O
,mucho,,O
,dinero,,O
,y,,O
,le,,O
,gusta,,O
,ser,,O
,una,,B-ga
,mentiroso,,O
,porque,,O
,el,,O
,es,,O
,un,,O
,cochino,,O
,!,,O
Sentence: 2658,Mi,,O
,familia,,O
,y,,O
,yo,,O
,erábamos,,O
,triste,,B-na
,cuando,,O
,nos,,O
,fuimos,,O
,las,,O
,islas,,O
,.,,O
Sentence: 4376,Muchas,,O
,personas,,O
,vienen,,O
,al,,O
,país,,O
,para,,O
,verla,,O
,y,,O
,disfrutarlo,,B-ga
,.,,O
Sentence: 1734,Su,,B-na
,perros,,O
,estaba,,O
,su,,O
,favorito,,O
,.,,O
Sentence: 4849,Mi,,O
,perfecta,,O
,vacación,,B-na
,terminará,,O
,con,,O
,mi,,O
,visitor,,O
,muchos,,O
,llegares,,O
,de,,O
,mundo,,O
,.,,O
Sentence: 612,Brad,,O
,Pitt,,O
,es,,O
,un,,O
,chico,,O
,de,,O
,los,,B-ga
,peliculas,,O
,",",,O
,un,,O
,actor,,O
,.,,O
Sentence: 893,Fue,,O
,cantado,,B-ga
,en,,O
,inglés,,O
,",",,O
,español,,O
,",",,O
,portugués,,O
,y,,O
,portugués,,O
,brasileño,,O
,.,,O
Sentence: 1542,Es,,O
,posible,,O
,que,,O
,el,,O
,tenga,,O
,nuevo,,B-ga
,musica,,O
,.,,O
Sentence: 2816,Me,,O
,gustaría,,O
,vistitar,,O
,Francia,,O
,y,,O
,España,,O
,unas,,B-ga
,otros,,O
,paises,,O
,.,,O
Sentence: 3716,Es,,O
,este,,O
,espectáculo,,O
,",",,O
,ella,,O
,es,,O
