,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
965,1649,6e4dde815dbcb29c116b691cac4af310c99590931ce0023c60c4d630d3d14ce5,SPA 3,Yo he conocido mis amigo de escuela secondaría por siete años y ellos son my familía segundo.,Yo he conocido mis [amigo]{amigos}<na:ps:noun:an> de escuela secondaría por siete años y ellos son my familía [segundo]{segunda}<ga:fm:det:an>.,2,[segundo]{segunda}<ga:fm:det:an>,1,ga:fm:det:an,segunda,segundo,"['Yo', 'he', 'conocido', 'mis', 'amigos', 'de', 'escuela', 'secondaría', 'por', 'siete', 'años', 'y', 'ellos', 'son', 'my', 'familía', 'segunda', '.']","[16, 35]",ga:fm,"['Yo', 'he', 'conocido', 'mis', 'amigos', 'de', 'escuela', 'secondaría', 'por', 'siete', 'años', 'y', 'ellos', 'son', 'my', 'familía', 'segundo', '.']",gender agreement
965,1649,36122b117f22defa23cd7c53b8d6412abf06c63631d7fcbec28d7dbc4498a881,SPA 3,"Por lo general, las vacaciones perfecto no es perfecto sin personas que amas.","Por lo general, las vacaciones [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> no es [perfecto]{perfecta}<ga:fm:adj:inan> sin personas que amas.",2,[perfecto]{perfectas}<ga:na:fm:ps:adj:inan>,0,ga:na:fm:ps:adj:inan,perfectas,perfecto,"['Por', 'lo', 'general', ',', 'las', 'vacaciones', 'perfectas', 'no', 'es', 'perfecta', 'sin', 'personas', 'que', 'amas', '.']","[6, 22]",ga:na:fm:ps,"['Por', 'lo', 'general', ',', 'las', 'vacaciones', 'perfecto', 'no', 'es', 'perfecta', 'sin', 'personas', 'que', 'amas', '.']",gender and number agreement
965,1649,36122b117f22defa23cd7c53b8d6412abf06c63631d7fcbec28d7dbc4498a881,SPA 3,"Por lo general, las vacaciones perfecto no es perfecto sin personas que amas.","Por lo general, las vacaciones [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> no es [perfecto]{perfecta}<ga:fm:adj:inan> sin personas que amas.",2,[perfecto]{perfecta}<ga:fm:adj:inan>,1,ga:fm:adj:inan,perfecta,perfecto,"['Por', 'lo', 'general', ',', 'las', 'vacaciones', 'perfectas', 'no', 'es', 'perfecta', 'sin', 'personas', 'que', 'amas', '.']","[9, 25]",ga:fm,"['Por', 'lo', 'general', ',', 'las', 'vacaciones', 'perfectas', 'no', 'es', 'perfecto', 'sin', 'personas', 'que', 'amas', '.']",gender agreement
966,1650,18b2be79821314f1be5635186748ed23ccdb0058086970e5de0e02f0834d325f,SPA 3,Pare mi unas vacaciones ideales serian en un parte con una clima buena y calientita.,Pare mi unas vacaciones ideales serian en [un]{una}<ga:fm:det:inan> parte con [una]{un}<ga:mf:det:aty:inan> clima [buena]{bueno}<ga:mf:adj:inan> y [calientita]{calentito}<ga:mf:adj:inan>.,4,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'una', 'parte', 'con', 'un', 'clima', 'bueno', 'y', 'calentito', '.']","[7, 24]",ga:fm,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'un', 'parte', 'con', 'un', 'clima', 'bueno', 'y', 'calentito', '.']",gender agreement
966,1650,18b2be79821314f1be5635186748ed23ccdb0058086970e5de0e02f0834d325f,SPA 3,Pare mi unas vacaciones ideales serian en un parte con una clima buena y calientita.,Pare mi unas vacaciones ideales serian en [un]{una}<ga:fm:det:inan> parte con [una]{un}<ga:mf:det:aty:inan> clima [buena]{bueno}<ga:mf:adj:inan> y [calientita]{calentito}<ga:mf:adj:inan>.,4,[una]{un}<ga:mf:det:aty:inan>,1,ga:mf:det:aty:inan,un,una,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'una', 'parte', 'con', 'un', 'clima', 'bueno', 'y', 'calentito', '.']","[10, 27]",ga:mf:det:aty,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'una', 'parte', 'con', 'una', 'clima', 'bueno', 'y', 'calentito', '.']",gender agreement
966,1650,18b2be79821314f1be5635186748ed23ccdb0058086970e5de0e02f0834d325f,SPA 3,Pare mi unas vacaciones ideales serian en un parte con una clima buena y calientita.,Pare mi unas vacaciones ideales serian en [un]{una}<ga:fm:det:inan> parte con [una]{un}<ga:mf:det:aty:inan> clima [buena]{bueno}<ga:mf:adj:inan> y [calientita]{calentito}<ga:mf:adj:inan>.,4,[buena]{bueno}<ga:mf:adj:inan>,2,ga:mf:adj:inan,bueno,buena,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'una', 'parte', 'con', 'un', 'clima', 'bueno', 'y', 'calentito', '.']","[12, 29]",ga:mf,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'una', 'parte', 'con', 'un', 'clima', 'buena', 'y', 'calentito', '.']",gender agreement
966,1650,18b2be79821314f1be5635186748ed23ccdb0058086970e5de0e02f0834d325f,SPA 3,Pare mi unas vacaciones ideales serian en un parte con una clima buena y calientita.,Pare mi unas vacaciones ideales serian en [un]{una}<ga:fm:det:inan> parte con [una]{un}<ga:mf:det:aty:inan> clima [buena]{bueno}<ga:mf:adj:inan> y [calientita]{calentito}<ga:mf:adj:inan>.,4,[calientita]{calentito}<ga:mf:adj:inan>,3,ga:mf:adj:inan,calentito,calientita,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'una', 'parte', 'con', 'un', 'clima', 'bueno', 'y', 'calentito', '.']","[14, 31]",ga:mf,"['Pare', 'mi', 'unas', 'vacaciones', 'ideales', 'serian', 'en', 'una', 'parte', 'con', 'un', 'clima', 'bueno', 'y', 'calientita', '.']",gender agreement
968,1664,aefbf45c80058db31a6135e425b71daa98bfcefa51a18c0440576e61b1d3b6c5,SPA 3,Para mi perfecto vacaciones yo deseo que mi familia y yo podamos a Hawaii.,Para [mi]{mis}<na:ps:det:inan> [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> vacaciones yo deseo que mi familia y yo podamos a Hawaii.,2,[mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,mi,"['Para', 'mis', 'perfectas', 'vacaciones', 'yo', 'deseo', 'que', 'mi', 'familia', 'y', 'yo', 'podamos', 'a', 'Hawaii', '.']","[1, 17]",na:ps,"['Para', 'mi', 'perfectas', 'vacaciones', 'yo', 'deseo', 'que', 'mi', 'familia', 'y', 'yo', 'podamos', 'a', 'Hawaii', '.']",number agreement
968,1664,aefbf45c80058db31a6135e425b71daa98bfcefa51a18c0440576e61b1d3b6c5,SPA 3,Para mi perfecto vacaciones yo deseo que mi familia y yo podamos a Hawaii.,Para [mi]{mis}<na:ps:det:inan> [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> vacaciones yo deseo que mi familia y yo podamos a Hawaii.,2,[perfecto]{perfectas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,perfectas,perfecto,"['Para', 'mis', 'perfectas', 'vacaciones', 'yo', 'deseo', 'que', 'mi', 'familia', 'y', 'yo', 'podamos', 'a', 'Hawaii', '.']","[2, 18]",ga:na:fm:ps,"['Para', 'mis', 'perfecto', 'vacaciones', 'yo', 'deseo', 'que', 'mi', 'familia', 'y', 'yo', 'podamos', 'a', 'Hawaii', '.']",gender and number agreement
968,1664,99cb74a317d6de5ccbbe96fea871a136dd200c278fac180f6a4e7632b2a260e3,SPA 3,Sacó un fotos con mi familia todas los días.,Sacó [un]{unas}<ga:na:fm:ps:det:inan> fotos con mi familia [todas]{todos}<ga:mf:det:inan> los días.,2,[un]{unas}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,unas,un,"['Sacó', 'unas', 'fotos', 'con', 'mi', 'familia', 'todos', 'los', 'días', '.']","[1, 12]",ga:na:fm:ps,"['Sacó', 'un', 'fotos', 'con', 'mi', 'familia', 'todos', 'los', 'días', '.']",gender and number agreement
968,1664,99cb74a317d6de5ccbbe96fea871a136dd200c278fac180f6a4e7632b2a260e3,SPA 3,Sacó un fotos con mi familia todas los días.,Sacó [un]{unas}<ga:na:fm:ps:det:inan> fotos con mi familia [todas]{todos}<ga:mf:det:inan> los días.,2,[todas]{todos}<ga:mf:det:inan>,1,ga:mf:det:inan,todos,todas,"['Sacó', 'unas', 'fotos', 'con', 'mi', 'familia', 'todos', 'los', 'días', '.']","[6, 17]",ga:mf,"['Sacó', 'unas', 'fotos', 'con', 'mi', 'familia', 'todas', 'los', 'días', '.']",gender agreement
968,1664,d48eca90a0119e882225fa48afacb61ba417647f61206b98dad61801c775d155,SPA 3,Yo siempre recuerdo mi perfecto vacaciones con mi familia.,Yo siempre recuerdo [mi]{mis}<na:ps:det:inan> [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> vacaciones con mi familia.,2,[mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,mi,"['Yo', 'siempre', 'recuerdo', 'mis', 'perfectas', 'vacaciones', 'con', 'mi', 'familia', '.']","[3, 14]",na:ps,"['Yo', 'siempre', 'recuerdo', 'mi', 'perfectas', 'vacaciones', 'con', 'mi', 'familia', '.']",number agreement
968,1664,d48eca90a0119e882225fa48afacb61ba417647f61206b98dad61801c775d155,SPA 3,Yo siempre recuerdo mi perfecto vacaciones con mi familia.,Yo siempre recuerdo [mi]{mis}<na:ps:det:inan> [perfecto]{perfectas}<ga:na:fm:ps:adj:inan> vacaciones con mi familia.,2,[perfecto]{perfectas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,perfectas,perfecto,"['Yo', 'siempre', 'recuerdo', 'mis', 'perfectas', 'vacaciones', 'con', 'mi', 'familia', '.']","[4, 15]",ga:na:fm:ps,"['Yo', 'siempre', 'recuerdo', 'mis', 'perfecto', 'vacaciones', 'con', 'mi', 'familia', '.']",gender and number agreement
970,1669,e75551121a73faa990bc95270a9a4a6ff88618e349b615be72a26f8b3d43a028,SPA 1,La vacación perfecto tiene m,La [vacación]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> tiene m,2,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['La', 'vacaciones', 'perfecta', 'tiene', 'm']","[1, 7]",in:s,"['La', 'vacación', 'perfecta', 'tiene', 'm']",number agreement
970,1669,e75551121a73faa990bc95270a9a4a6ff88618e349b615be72a26f8b3d43a028,SPA 1,La vacación perfecto tiene m,La [vacación]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> tiene m,2,[perfecto]{perfecta}<ga:fm:adj:inan>,1,ga:fm:adj:inan,perfecta,perfecto,"['La', 'vacaciones', 'perfecta', 'tiene', 'm']","[2, 8]",ga:fm,"['La', 'vacaciones', 'perfecto', 'tiene', 'm']",gender agreement
974,1681,c31f5f153518a417939517282d5edcc6dafc19307d008537dcb1a91a30e87270,SPA 2,"Quiero visita Europe otra vez para estudiar porque me gusta Europa mucho, quiero voy a Londres porque nunca he estado, y visita Francia un otra vez porque francia es una de mi favortia lugares.","Quiero visita Europe otra vez para estudiar porque me gusta Europa mucho, quiero voy a Londres porque nunca he estado, y visita Francia [un]{una}<ga:fm:det:inan> otra vez porque francia es una de [mi]{mis}<na:ps:det:inan> favortia lugares.",2,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Quiero', 'visita', 'Europe', 'otra', 'vez', 'para', 'estudiar', 'porque', 'me', 'gusta', 'Europa', 'mucho', ',', 'quiero', 'voy', 'a', 'Londres', 'porque', 'nunca', 'he', 'estado', ',', 'y', 'visita', 'Francia', 'una', 'otra', 'vez', 'porque', 'francia', 'es', 'una', 'de', 'mis', 'favortia', 'lugares', '.']","[25, 63]",ga:fm,"['Quiero', 'visita', 'Europe', 'otra', 'vez', 'para', 'estudiar', 'porque', 'me', 'gusta', 'Europa', 'mucho', ',', 'quiero', 'voy', 'a', 'Londres', 'porque', 'nunca', 'he', 'estado', ',', 'y', 'visita', 'Francia', 'un', 'otra', 'vez', 'porque', 'francia', 'es', 'una', 'de', 'mis', 'favortia', 'lugares', '.']",gender agreement
974,1681,c31f5f153518a417939517282d5edcc6dafc19307d008537dcb1a91a30e87270,SPA 2,"Quiero visita Europe otra vez para estudiar porque me gusta Europa mucho, quiero voy a Londres porque nunca he estado, y visita Francia un otra vez porque francia es una de mi favortia lugares.","Quiero visita Europe otra vez para estudiar porque me gusta Europa mucho, quiero voy a Londres porque nunca he estado, y visita Francia [un]{una}<ga:fm:det:inan> otra vez porque francia es una de [mi]{mis}<na:ps:det:inan> favortia lugares.",2,[mi]{mis}<na:ps:det:inan>,1,na:ps:det:inan,mis,mi,"['Quiero', 'visita', 'Europe', 'otra', 'vez', 'para', 'estudiar', 'porque', 'me', 'gusta', 'Europa', 'mucho', ',', 'quiero', 'voy', 'a', 'Londres', 'porque', 'nunca', 'he', 'estado', ',', 'y', 'visita', 'Francia', 'una', 'otra', 'vez', 'porque', 'francia', 'es', 'una', 'de', 'mis', 'favortia', 'lugares', '.']","[33, 71]",na:ps,"['Quiero', 'visita', 'Europe', 'otra', 'vez', 'para', 'estudiar', 'porque', 'me', 'gusta', 'Europa', 'mucho', ',', 'quiero', 'voy', 'a', 'Londres', 'porque', 'nunca', 'he', 'estado', ',', 'y', 'visita', 'Francia', 'una', 'otra', 'vez', 'porque', 'francia', 'es', 'una', 'de', 'mi', 'favortia', 'lugares', '.']",number agreement
977,1694,e1ef01445382b3f2f3269ff8c1c6e4ecb463d22c069638ff0810f82f854d24de,SPA 3,Phoenix tiene mucho espacio y los calles son grandes - mas grande de los calles California.,Phoenix tiene mucho espacio y [los]{las}<ga:fm:det:inan> calles son grandes - mas [grande]{grandes}<na:ps:adj:inan> de [los]{las}<ga:fm:det:inan> calles California.,3,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']","[5, 23]",ga:fm,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'los', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']",gender agreement
977,1694,e1ef01445382b3f2f3269ff8c1c6e4ecb463d22c069638ff0810f82f854d24de,SPA 3,Phoenix tiene mucho espacio y los calles son grandes - mas grande de los calles California.,Phoenix tiene mucho espacio y [los]{las}<ga:fm:det:inan> calles son grandes - mas [grande]{grandes}<na:ps:adj:inan> de [los]{las}<ga:fm:det:inan> calles California.,3,[grande]{grandes}<na:ps:adj:inan>,1,na:ps:adj:inan,grandes,grande,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']","[11, 29]",na:ps,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grande', 'de', 'las', 'calles', 'California', '.']",number agreement
977,1694,e1ef01445382b3f2f3269ff8c1c6e4ecb463d22c069638ff0810f82f854d24de,SPA 3,Phoenix tiene mucho espacio y los calles son grandes - mas grande de los calles California.,Phoenix tiene mucho espacio y [los]{las}<ga:fm:det:inan> calles son grandes - mas [grande]{grandes}<na:ps:adj:inan> de [los]{las}<ga:fm:det:inan> calles California.,3,[los]{las}<ga:fm:det:inan>,2,ga:fm:det:inan,las,los,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']","[13, 31]",ga:fm,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'los', 'calles', 'California', '.']",gender agreement
977,1694,bd0006bcc1e6f39e5ff1854cb0e0dab17c5219470443f679be8f297c416f677e,SPA 3,Tambien me gusta todos los montanas y los flores del desierto.,Tambien me gusta [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> montanas y [los]{las}<ga:fm:det:inan> flores del desierto.,3,[todos]{todas}<ga:fm:det:inan>,0,ga:fm:det:inan,todas,todos,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']","[3, 16]",ga:fm,"['Tambien', 'me', 'gusta', 'todos', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']",gender agreement
977,1694,bd0006bcc1e6f39e5ff1854cb0e0dab17c5219470443f679be8f297c416f677e,SPA 3,Tambien me gusta todos los montanas y los flores del desierto.,Tambien me gusta [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> montanas y [los]{las}<ga:fm:det:inan> flores del desierto.,3,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']","[4, 17]",ga:fm,"['Tambien', 'me', 'gusta', 'todas', 'los', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']",gender agreement
977,1694,bd0006bcc1e6f39e5ff1854cb0e0dab17c5219470443f679be8f297c416f677e,SPA 3,Tambien me gusta todos los montanas y los flores del desierto.,Tambien me gusta [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> montanas y [los]{las}<ga:fm:det:inan> flores del desierto.,3,[los]{las}<ga:fm:det:inan>,2,ga:fm:det:inan,las,los,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']","[7, 20]",ga:fm,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'los', 'flores', 'del', 'desierto', '.']",gender agreement
977,1694,7bce1ef23a527eb42d077932407d7c202a3fec0791f26859e0528c45b3c3a52c,SPA 3,"Phoenix solo tiene dos tipos de comida: comida mexicano, y comida americano.","Phoenix solo tiene dos tipos de comida: comida [mexicano]{mexicana}<ga:fm:adj:inan>, y comida [americano]{americana}<ga:fm:adj:inan>.",2,[mexicano]{mexicana}<ga:fm:adj:inan>,0,ga:fm:adj:inan,mexicana,mexicano,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicana', ',', 'y', 'comida', 'americana', '.']","[9, 25]",ga:fm,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicano', ',', 'y', 'comida', 'americana', '.']",gender agreement
977,1694,7bce1ef23a527eb42d077932407d7c202a3fec0791f26859e0528c45b3c3a52c,SPA 3,"Phoenix solo tiene dos tipos de comida: comida mexicano, y comida americano.","Phoenix solo tiene dos tipos de comida: comida [mexicano]{mexicana}<ga:fm:adj:inan>, y comida [americano]{americana}<ga:fm:adj:inan>.",2,[americano]{americana}<ga:fm:adj:inan>,1,ga:fm:adj:inan,americana,americano,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicana', ',', 'y', 'comida', 'americana', '.']","[13, 29]",ga:fm,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicana', ',', 'y', 'comida', 'americano', '.']",gender agreement
977,1694,c7c0b362d94267ad42edf9d5ef6b186129d010e5a366598637f910c6477c5696,SPA 3,Tuscon es un ciudad que tiene muchos universidades; es un ciudad muy similar de Davis.,Tuscon es [un]{una}<ga:fm:det:inan> ciudad que tiene [muchos]{muchas}<ga:fm:det:inan> universidades es [un]{una}<ga:fm:det:inan> ciudad muy similar de Davis.,3,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']","[2, 19]",ga:fm,"['Tuscon', 'es', 'un', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']",gender agreement
977,1694,c7c0b362d94267ad42edf9d5ef6b186129d010e5a366598637f910c6477c5696,SPA 3,Tuscon es un ciudad que tiene muchos universidades; es un ciudad muy similar de Davis.,Tuscon es [un]{una}<ga:fm:det:inan> ciudad que tiene [muchos]{muchas}<ga:fm:det:inan> universidades es [un]{una}<ga:fm:det:inan> ciudad muy similar de Davis.,3,[muchos]{muchas}<ga:fm:det:inan>,1,ga:fm:det:inan,muchas,muchos,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']","[6, 23]",ga:fm,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchos', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']",gender agreement
977,1694,c7c0b362d94267ad42edf9d5ef6b186129d010e5a366598637f910c6477c5696,SPA 3,Tuscon es un ciudad que tiene muchos universidades; es un ciudad muy similar de Davis.,Tuscon es [un]{una}<ga:fm:det:inan> ciudad que tiene [muchos]{muchas}<ga:fm:det:inan> universidades es [un]{una}<ga:fm:det:inan> ciudad muy similar de Davis.,3,[un]{una}<ga:fm:det:inan>,2,ga:fm:det:inan,una,un,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']","[9, 26]",ga:fm,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'un', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']",gender agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[3, 19]",ga:fm,"['En', 'conclusion', ',', 'un', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']",gender agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[vacacion]{vacaciones}<in:s:noun:inan>,1,in:s:noun:inan,vacaciones,vacacion,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[4, 20]",in:s,"['En', 'conclusion', ',', 'una', 'vacacion', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']",number agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[perfecto]{perfecta}<ga:fm:adj:inan>,2,ga:fm:adj:inan,perfecta,perfecto,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[5, 21]",ga:fm,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecto', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']",gender agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[un]{una}<ga:fm:det:inan>,3,ga:fm:det:inan,una,un,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[9, 25]",ga:fm,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'un', 'vacaciones', 'del', 'estado', 'Arizona', '.']",gender agreement
